,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
31135,21198338,82806,NIFTY22AUG15850PE,NIFTY,0,2022-08-25,15850.0,0.05,50,PE,NFO-OPT,NFO
31136,21198594,82807,NIFTY22AUG15900CE,NIFTY,0,2022-08-25,15900.0,0.05,50,CE,NFO-OPT,NFO
31137,21199874,82812,NIFTY22AUG15900PE,NIFTY,0,2022-08-25,15900.0,0.05,50,PE,NFO-OPT,NFO
31138,21200130,82813,NIFTY22AUG15950CE,NIFTY,0,2022-08-25,15950.0,0.05,50,CE,NFO-OPT,NFO
31139,21200386,82814,NIFTY22AUG15950PE,NIFTY,0,2022-08-25,15950.0,0.05,50,PE,NFO-OPT,NFO
31140,21200642,82815,NIFTY22AUG16000CE,NIFTY,0,2022-08-25,16000.0,0.05,50,CE,NFO-OPT,NFO
31141,21225986,82914,NIFTY22AUG16000PE,NIFTY,0,2022-08-25,16000.0,0.05,50,PE,NFO-OPT,NFO
31142,21226242,82915,NIFTY22AUG16050CE,NIFTY,0,2022-08-25,16050.0,0.05,50,CE,NFO-OPT,NFO
31143,21226498,82916,NIFTY22AUG16050PE,NIFTY,0,2022-08-25,16050.0,0.05,50,PE,NFO-OPT,NFO
31144,21226754,82917,NIFTY22AUG16100CE,NIFTY,0,2022-08-25,16100.0,0.05,50,CE,NFO-OPT,NFO
31145,21227010,82918,NIFTY22AUG16100PE,NIFTY,0,2022-08-25,16100.0,0.05,50,PE,NFO-OPT,NFO
31146,21227266,82919,NIFTY22AUG16150CE,NIFTY,0,2022-08-25,16150.0,0.05,50,CE,NFO-OPT,NFO
31147,21227522,82920,NIFTY22AUG16150PE,NIFTY,0,2022-08-25,16150.0,0.05,50,PE,NFO-OPT,NFO
31148,21227778,82921,NIFTY22AUG16200CE,NIFTY,0,2022-08-25,16200.0,0.05,50,CE,NFO-OPT,NFO
31149,21228034,82922,NIFTY22AUG16200PE,NIFTY,0,2022-08-25,16200.0,0.05,50,PE,NFO-OPT,NFO
31150,21228290,82923,NIFTY22AUG16250CE,NIFTY,0,2022-08-25,16250.0,0.05,50,CE,NFO-OPT,NFO
31151,21228546,82924,NIFTY22AUG16250PE,NIFTY,0,2022-08-25,16250.0,0.05,50,PE,NFO-OPT,NFO
31152,21228802,82925,NIFTY22AUG16300CE,NIFTY,0,2022-08-25,16300.0,0.05,50,CE,NFO-OPT,NFO
31153,21229058,82926,NIFTY22AUG16300PE,NIFTY,0,2022-08-25,16300.0,0.05,50,PE,NFO-OPT,NFO
31154,21229314,82927,NIFTY22AUG16350CE,NIFTY,0,2022-08-25,16350.0,0.05,50,CE,NFO-OPT,NFO
31155,21229570,82928,NIFTY22AUG16350PE,NIFTY,0,2022-08-25,16350.0,0.05,50,PE,NFO-OPT,NFO
31156,21229826,82929,NIFTY22AUG16400CE,NIFTY,0,2022-08-25,16400.0,0.05,50,CE,NFO-OPT,NFO
31157,21230082,82930,NIFTY22AUG16400PE,NIFTY,0,2022-08-25,16400.0,0.05,50,PE,NFO-OPT,NFO
31158,21230338,82931,NIFTY22AUG16450CE,NIFTY,0,2022-08-25,16450.0,0.05,50,CE,NFO-OPT,NFO
31159,21230594,82932,NIFTY22AUG16450PE,NIFTY,0,2022-08-25,16450.0,0.05,50,PE,NFO-OPT,NFO
31160,21230850,82933,NIFTY22AUG16500CE,NIFTY,0,2022-08-25,16500.0,0.05,50,CE,NFO-OPT,NFO
31161,21231106,82934,NIFTY22AUG16500PE,NIFTY,0,2022-08-25,16500.0,0.05,50,PE,NFO-OPT,NFO
31162,21243394,82982,NIFTY22AUG16550CE,NIFTY,0,2022-08-25,16550.0,0.05,50,CE,NFO-OPT,NFO
31163,21243650,82983,NIFTY22AUG16550PE,NIFTY,0,2022-08-25,16550.0,0.05,50,PE,NFO-OPT,NFO
31164,21243906,82984,NIFTY22AUG16600CE,NIFTY,0,2022-08-25,16600.0,0.05,50,CE,NFO-OPT,NFO
31165,21244162,82985,NIFTY22AUG16600PE,NIFTY,0,2022-08-25,16600.0,0.05,50,PE,NFO-OPT,NFO
31166,21244418,82986,NIFTY22AUG16650CE,NIFTY,0,2022-08-25,16650.0,0.05,50,CE,NFO-OPT,NFO
31167,21246210,82993,NIFTY22AUG16650PE,NIFTY,0,2022-08-25,16650.0,0.05,50,PE,NFO-OPT,NFO
31168,21246466,82994,NIFTY22AUG16700CE,NIFTY,0,2022-08-25,16700.0,0.05,50,CE,NFO-OPT,NFO
31169,21246722,82995,NIFTY22AUG16700PE,NIFTY,0,2022-08-25,16700.0,0.05,50,PE,NFO-OPT,NFO
31170,21246978,82996,NIFTY22AUG16750CE,NIFTY,0,2022-08-25,16750.0,0.05,50,CE,NFO-OPT,NFO
31171,21247234,82997,NIFTY22AUG16750PE,NIFTY,0,2022-08-25,16750.0,0.05,50,PE,NFO-OPT,NFO
31172,21247490,82998,NIFTY22AUG16800CE,NIFTY,0,2022-08-25,16800.0,0.05,50,CE,NFO-OPT,NFO
31173,21247746,82999,NIFTY22AUG16800PE,NIFTY,0,2022-08-25,16800.0,0.05,50,PE,NFO-OPT,NFO
31174,21248002,83000,NIFTY22AUG16850CE,NIFTY,0,2022-08-25,16850.0,0.05,50,CE,NFO-OPT,NFO
31175,21249282,83005,NIFTY22AUG16850PE,NIFTY,0,2022-08-25,16850.0,0.05,50,PE,NFO-OPT,NFO
31176,21249538,83006,NIFTY22AUG16900CE,NIFTY,0,2022-08-25,16900.0,0.05,50,CE,NFO-OPT,NFO
31177,21249794,83007,NIFTY22AUG16900PE,NIFTY,0,2022-08-25,16900.0,0.05,50,PE,NFO-OPT,NFO
31178,21250050,83008,NIFTY22AUG16950CE,NIFTY,0,2022-08-25,16950.0,0.05,50,CE,NFO-OPT,NFO
31179,21250306,83009,NIFTY22AUG16950PE,NIFTY,0,2022-08-25,16950.0,0.05,50,PE,NFO-OPT,NFO
31180,21250562,83010,NIFTY22AUG17000CE,NIFTY,0,2022-08-25,17000.0,0.05,50,CE,NFO-OPT,NFO
31181,21250818,83011,NIFTY22AUG17000PE,NIFTY,0,2022-08-25,17000.0,0.05,50,PE,NFO-OPT,NFO
31182,21251074,83012,NIFTY22AUG17050CE,NIFTY,0,2022-08-25,17050.0,0.05,50,CE,NFO-OPT,NFO
31183,21251330,83013,NIFTY22AUG17050PE,NIFTY,0,2022-08-25,17050.0,0.05,50,PE,NFO-OPT,NFO
31184,21251586,83014,NIFTY22AUG17100CE,NIFTY,0,2022-08-25,17100.0,0.05,50,CE,NFO-OPT,NFO
31185,21251842,83015,NIFTY22AUG17100PE,NIFTY,0,2022-08-25,17100.0,0.05,50,PE,NFO-OPT,NFO
31186,21252098,83016,NIFTY22AUG17150CE,NIFTY,0,2022-08-25,17150.0,0.05,50,CE,NFO-OPT,NFO
31187,21252354,83017,NIFTY22AUG17150PE,NIFTY,0,2022-08-25,17150.0,0.05,50,PE,NFO-OPT,NFO
31188,21276674,83112,NIFTY22AUG17200CE,NIFTY,0,2022-08-25,17200.0,0.05,50,CE,NFO-OPT,NFO
31189,21276930,83113,NIFTY22AUG17200PE,NIFTY,0,2022-08-25,17200.0,0.05,50,PE,NFO-OPT,NFO
31190,21277186,83114,NIFTY22AUG17250CE,NIFTY,0,2022-08-25,17250.0,0.05,50,CE,NFO-OPT,NFO
31191,21277442,83115,NIFTY22AUG17250PE,NIFTY,0,2022-08-25,17250.0,0.05,50,PE,NFO-OPT,NFO
31192,21277698,83116,NIFTY22AUG17300CE,NIFTY,0,2022-08-25,17300.0,0.05,50,CE,NFO-OPT,NFO
31193,21277954,83117,NIFTY22AUG17300PE,NIFTY,0,2022-08-25,17300.0,0.05,50,PE,NFO-OPT,NFO
31194,21278210,83118,NIFTY22AUG17350CE,NIFTY,0,2022-08-25,17350.0,0.05,50,CE,NFO-OPT,NFO
31195,21278466,83119,NIFTY22AUG17350PE,NIFTY,0,2022-08-25,17350.0,0.05,50,PE,NFO-OPT,NFO
31196,21278722,83120,NIFTY22AUG17400CE,NIFTY,0,2022-08-25,17400.0,0.05,50,CE,NFO-OPT,NFO
31197,21278978,83121,NIFTY22AUG17400PE,NIFTY,0,2022-08-25,17400.0,0.05,50,PE,NFO-OPT,NFO
31198,21279234,83122,NIFTY22AUG17450CE,NIFTY,0,2022-08-25,17450.0,0.05,50,CE,NFO-OPT,NFO
31199,21279490,83123,NIFTY22AUG17450PE,NIFTY,0,2022-08-25,17450.0,0.05,50,PE,NFO-OPT,NFO
31200,21279746,83124,NIFTY22AUG17500CE,NIFTY,0,2022-08-25,17500.0,0.05,50,CE,NFO-OPT,NFO
31201,21280002,83125,NIFTY22AUG17500PE,NIFTY,0,2022-08-25,17500.0,0.05,50,PE,NFO-OPT,NFO
31202,21280258,83126,NIFTY22AUG17550CE,NIFTY,0,2022-08-25,17550.0,0.05,50,CE,NFO-OPT,NFO
31203,21280514,83127,NIFTY22AUG17550PE,NIFTY,0,2022-08-25,17550.0,0.05,50,PE,NFO-OPT,NFO
31204,21291010,83168,NIFTY22AUG17600CE,NIFTY,0,2022-08-25,17600.0,0.05,50,CE,NFO-OPT,NFO
31205,21291266,83169,NIFTY22AUG17600PE,NIFTY,0,2022-08-25,17600.0,0.05,50,PE,NFO-OPT,NFO
31206,21291522,83170,NIFTY22AUG17650CE,NIFTY,0,2022-08-25,17650.0,0.05,50,CE,NFO-OPT,NFO
31207,21291778,83171,NIFTY22AUG17650PE,NIFTY,0,2022-08-25,17650.0,0.05,50,PE,NFO-OPT,NFO
31208,9002754,35167,NIFTY22AUG17700CE,NIFTY,0,2022-08-25,17700.0,0.05,50,CE,NFO-OPT,NFO
31209,9003010,35168,NIFTY22AUG17700PE,NIFTY,0,2022-08-25,17700.0,0.05,50,PE,NFO-OPT,NFO
31210,9003266,35169,NIFTY22AUG17750CE,NIFTY,0,2022-08-25,17750.0,0.05,50,CE,NFO-OPT,NFO
31211,9003522,35170,NIFTY22AUG17750PE,NIFTY,0,2022-08-25,17750.0,0.05,50,PE,NFO-OPT,NFO
31212,9004034,35172,NIFTY22AUG17800CE,NIFTY,0,2022-08-25,17800.0,0.05,50,CE,NFO-OPT,NFO
31213,9005314,35177,NIFTY22AUG17800PE,NIFTY,0,2022-08-25,17800.0,0.05,50,PE,NFO-OPT,NFO
31214,9007362,35185,NIFTY22AUG17850CE,NIFTY,0,2022-08-25,17850.0,0.05,50,CE,NFO-OPT,NFO
31215,9011202,35200,NIFTY22AUG17850PE,NIFTY,0,2022-08-25,17850.0,0.05,50,PE,NFO-OPT,NFO
31216,9449730,36913,NIFTY22AUG17900CE,NIFTY,0,2022-08-25,17900.0,0.05,50,CE,NFO-OPT,NFO
31217,9450242,36915,NIFTY22AUG17900PE,NIFTY,0,2022-08-25,17900.0,0.05,50,PE,NFO-OPT,NFO
31218,9451778,36921,NIFTY22AUG17950CE,NIFTY,0,2022-08-25,17950.0,0.05,50,CE,NFO-OPT,NFO
31219,9453314,36927,NIFTY22AUG17950PE,NIFTY,0,2022-08-25,17950.0,0.05,50,PE,NFO-OPT,NFO
31220,9454082,36930,NIFTY22AUG18000CE,NIFTY,0,2022-08-25,18000.0,0.05,50,CE,NFO-OPT,NFO
31221,9454338,36931,NIFTY22AUG18000PE,NIFTY,0,2022-08-25,18000.0,0.05,50,PE,NFO-OPT,NFO
31222,9456130,36938,NIFTY22AUG18050CE,NIFTY,0,2022-08-25,18050.0,0.05,50,CE,NFO-OPT,NFO
31223,9456386,36939,NIFTY22AUG18050PE,NIFTY,0,2022-08-25,18050.0,0.05,50,PE,NFO-OPT,NFO
31224,9456642,36940,NIFTY22AUG18100CE,NIFTY,0,2022-08-25,18100.0,0.05,50,CE,NFO-OPT,NFO
31225,9456898,36941,NIFTY22AUG18100PE,NIFTY,0,2022-08-25,18100.0,0.05,50,PE,NFO-OPT,NFO
31226,9457154,36942,NIFTY22AUG18150CE,NIFTY,0,2022-08-25,18150.0,0.05,50,CE,NFO-OPT,NFO
31227,9457666,36944,NIFTY22AUG18150PE,NIFTY,0,2022-08-25,18150.0,0.05,50,PE,NFO-OPT,NFO
31228,10107138,39481,NIFTY2280413800CE,NIFTY,0,2022-08-04,13800.0,0.05,50,CE,NFO-OPT,NFO
31229,10107394,39482,NIFTY2280413800PE,NIFTY,0,2022-08-04,13800.0,0.05,50,PE,NFO-OPT,NFO
31230,12481026,48754,NIFTY2280413850CE,NIFTY,0,2022-08-04,13850.0,0.05,50,CE,NFO-OPT,NFO
31231,12481282,48755,NIFTY2280413850PE,NIFTY,0,2022-08-04,13850.0,0.05,50,PE,NFO-OPT,NFO
31232,12481538,48756,NIFTY2280413900CE,NIFTY,0,2022-08-04,13900.0,0.05,50,CE,NFO-OPT,NFO
31233,12481794,48757,NIFTY2280413900PE,NIFTY,0,2022-08-04,13900.0,0.05,50,PE,NFO-OPT,NFO
31234,12482050,48758,NIFTY2280413950CE,NIFTY,0,2022-08-04,13950.0,0.05,50,CE,NFO-OPT,NFO
31235,12482306,48759,NIFTY2280413950PE,NIFTY,0,2022-08-04,13950.0,0.05,50,PE,NFO-OPT,NFO
31236,12483074,48762,NIFTY2280414000CE,NIFTY,0,2022-08-04,14000.0,0.05,50,CE,NFO-OPT,NFO
31237,12483330,48763,NIFTY2280414000PE,NIFTY,0,2022-08-04,14000.0,0.05,50,PE,NFO-OPT,NFO
31238,12484098,48766,NIFTY2280414050CE,NIFTY,0,2022-08-04,14050.0,0.05,50,CE,NFO-OPT,NFO
31239,12484354,48767,NIFTY2280414050PE,NIFTY,0,2022-08-04,14050.0,0.05,50,PE,NFO-OPT,NFO
31240,12484610,48768,NIFTY2280414100CE,NIFTY,0,2022-08-04,14100.0,0.05,50,CE,NFO-OPT,NFO
31241,12485378,48771,NIFTY2280414100PE,NIFTY,0,2022-08-04,14100.0,0.05,50,PE,NFO-OPT,NFO
31242,12485634,48772,NIFTY2280414150CE,NIFTY,0,2022-08-04,14150.0,0.05,50,CE,NFO-OPT,NFO
31243,12485890,48773,NIFTY2280414150PE,NIFTY,0,2022-08-04,14150.0,0.05,50,PE,NFO-OPT,NFO
31244,9846018,38461,NIFTY2280414200CE,NIFTY,0,2022-08-04,14200.0,0.05,50,CE,NFO-OPT,NFO
31245,9846274,38462,NIFTY2280414200PE,NIFTY,0,2022-08-04,14200.0,0.05,50,PE,NFO-OPT,NFO
31246,11504386,44939,NIFTY2280414250CE,NIFTY,0,2022-08-04,14250.0,0.05,50,CE,NFO-OPT,NFO
31247,11504642,44940,NIFTY2280414250PE,NIFTY,0,2022-08-04,14250.0,0.05,50,PE,NFO-OPT,NFO
31248,11504898,44941,NIFTY2280414300CE,NIFTY,0,2022-08-04,14300.0,0.05,50,CE,NFO-OPT,NFO
31249,11505154,44942,NIFTY2280414300PE,NIFTY,0,2022-08-04,14300.0,0.05,50,PE,NFO-OPT,NFO
31250,11505410,44943,NIFTY2280414350CE,NIFTY,0,2022-08-04,14350.0,0.05,50,CE,NFO-OPT,NFO
31251,11505666,44944,NIFTY2280414350PE,NIFTY,0,2022-08-04,14350.0,0.05,50,PE,NFO-OPT,NFO
31252,11505922,44945,NIFTY2280414400CE,NIFTY,0,2022-08-04,14400.0,0.05,50,CE,NFO-OPT,NFO
31253,11506178,44946,NIFTY2280414400PE,NIFTY,0,2022-08-04,14400.0,0.05,50,PE,NFO-OPT,NFO
31254,11506434,44947,NIFTY2280414450CE,NIFTY,0,2022-08-04,14450.0,0.05,50,CE,NFO-OPT,NFO
31255,11506690,44948,NIFTY2280414450PE,NIFTY,0,2022-08-04,14450.0,0.05,50,PE,NFO-OPT,NFO
31256,11506946,44949,NIFTY2280414500CE,NIFTY,0,2022-08-04,14500.0,0.05,50,CE,NFO-OPT,NFO
31257,11507202,44950,NIFTY2280414500PE,NIFTY,0,2022-08-04,14500.0,0.05,50,PE,NFO-OPT,NFO
31258,11507458,44951,NIFTY2280414550CE,NIFTY,0,2022-08-04,14550.0,0.05,50,CE,NFO-OPT,NFO
31259,11507714,44952,NIFTY2280414550PE,NIFTY,0,2022-08-04,14550.0,0.05,50,PE,NFO-OPT,NFO
31260,11508226,44954,NIFTY2280414600CE,NIFTY,0,2022-08-04,14600.0,0.05,50,CE,NFO-OPT,NFO
31261,11508482,44955,NIFTY2280414600PE,NIFTY,0,2022-08-04,14600.0,0.05,50,PE,NFO-OPT,NFO
31262,11508738,44956,NIFTY2280414650CE,NIFTY,0,2022-08-04,14650.0,0.05,50,CE,NFO-OPT,NFO
31263,11508994,44957,NIFTY2280414650PE,NIFTY,0,2022-08-04,14650.0,0.05,50,PE,NFO-OPT,NFO
31264,10031874,39187,NIFTY2280414700CE,NIFTY,0,2022-08-04,14700.0,0.05,50,CE,NFO-OPT,NFO
31265,10032386,39189,NIFTY2280414700PE,NIFTY,0,2022-08-04,14700.0,0.05,50,PE,NFO-OPT,NFO
31266,10032642,39190,NIFTY2280414750CE,NIFTY,0,2022-08-04,14750.0,0.05,50,CE,NFO-OPT,NFO
31267,10032898,39191,NIFTY2280414750PE,NIFTY,0,2022-08-04,14750.0,0.05,50,PE,NFO-OPT,NFO
31268,10033410,39193,NIFTY2280414800CE,NIFTY,0,2022-08-04,14800.0,0.05,50,CE,NFO-OPT,NFO
31269,10033922,39195,NIFTY2280414800PE,NIFTY,0,2022-08-04,14800.0,0.05,50,PE,NFO-OPT,NFO
31270,9134594,35682,NIFTY2280414850CE,NIFTY,0,2022-08-04,14850.0,0.05,50,CE,NFO-OPT,NFO
31271,9136642,35690,NIFTY2280414850PE,NIFTY,0,2022-08-04,14850.0,0.05,50,PE,NFO-OPT,NFO
31272,11166978,43621,NIFTY2280414900CE,NIFTY,0,2022-08-04,14900.0,0.05,50,CE,NFO-OPT,NFO
31273,11167234,43622,NIFTY2280414900PE,NIFTY,0,2022-08-04,14900.0,0.05,50,PE,NFO-OPT,NFO
31274,11168002,43625,NIFTY2280414950CE,NIFTY,0,2022-08-04,14950.0,0.05,50,CE,NFO-OPT,NFO
31275,11168258,43626,NIFTY2280414950PE,NIFTY,0,2022-08-04,14950.0,0.05,50,PE,NFO-OPT,NFO
31276,11169026,43629,NIFTY2280415000CE,NIFTY,0,2022-08-04,15000.0,0.05,50,CE,NFO-OPT,NFO
31277,11169282,43630,NIFTY2280415000PE,NIFTY,0,2022-08-04,15000.0,0.05,50,PE,NFO-OPT,NFO
31278,10818306,42259,NIFTY2280415050CE,NIFTY,0,2022-08-04,15050.0,0.05,50,CE,NFO-OPT,NFO
31279,10821378,42271,NIFTY2280415050PE,NIFTY,0,2022-08-04,15050.0,0.05,50,PE,NFO-OPT,NFO
31280,9011970,35203,NIFTY2280415100CE,NIFTY,0,2022-08-04,15100.0,0.05,50,CE,NFO-OPT,NFO
31281,9021954,35242,NIFTY2280415100PE,NIFTY,0,2022-08-04,15100.0,0.05,50,PE,NFO-OPT,NFO
31282,10548482,41205,NIFTY2280415150CE,NIFTY,0,2022-08-04,15150.0,0.05,50,CE,NFO-OPT,NFO
31283,10548738,41206,NIFTY2280415150PE,NIFTY,0,2022-08-04,15150.0,0.05,50,PE,NFO-OPT,NFO
31284,10549506,41209,NIFTY2280415200CE,NIFTY,0,2022-08-04,15200.0,0.05,50,CE,NFO-OPT,NFO
31285,10550274,41212,NIFTY2280415200PE,NIFTY,0,2022-08-04,15200.0,0.05,50,PE,NFO-OPT,NFO
31286,10550530,41213,NIFTY2280415250CE,NIFTY,0,2022-08-04,15250.0,0.05,50,CE,NFO-OPT,NFO
31287,10550786,41214,NIFTY2280415250PE,NIFTY,0,2022-08-04,15250.0,0.05,50,PE,NFO-OPT,NFO
31288,10551042,41215,NIFTY2280415300CE,NIFTY,0,2022-08-04,15300.0,0.05,50,CE,NFO-OPT,NFO
31289,10551298,41216,NIFTY2280415300PE,NIFTY,0,2022-08-04,15300.0,0.05,50,PE,NFO-OPT,NFO
31290,10551554,41217,NIFTY2280415350CE,NIFTY,0,2022-08-04,15350.0,0.05,50,CE,NFO-OPT,NFO
31291,10551810,41218,NIFTY2280415350PE,NIFTY,0,2022-08-04,15350.0,0.05,50,PE,NFO-OPT,NFO
31292,10552066,41219,NIFTY2280415400CE,NIFTY,0,2022-08-04,15400.0,0.05,50,CE,NFO-OPT,NFO
31293,10556418,41236,NIFTY2280415400PE,NIFTY,0,2022-08-04,15400.0,0.05,50,PE,NFO-OPT,NFO
31294,10556674,41237,NIFTY2280415450CE,NIFTY,0,2022-08-04,15450.0,0.05,50,CE,NFO-OPT,NFO
31295,10556930,41238,NIFTY2280415450PE,NIFTY,0,2022-08-04,15450.0,0.05,50,PE,NFO-OPT,NFO
31296,10557186,41239,NIFTY2280415500CE,NIFTY,0,2022-08-04,15500.0,0.05,50,CE,NFO-OPT,NFO
31297,10557442,41240,NIFTY2280415500PE,NIFTY,0,2022-08-04,15500.0,0.05,50,PE,NFO-OPT,NFO
31298,10557698,41241,NIFTY2280415550CE,NIFTY,0,2022-08-04,15550.0,0.05,50,CE,NFO-OPT,NFO
31299,10557954,41242,NIFTY2280415550PE,NIFTY,0,2022-08-04,15550.0,0.05,50,PE,NFO-OPT,NFO
31300,10558210,41243,NIFTY2280415600CE,NIFTY,0,2022-08-04,15600.0,0.05,50,CE,NFO-OPT,NFO
31301,10558466,41244,NIFTY2280415600PE,NIFTY,0,2022-08-04,15600.0,0.05,50,PE,NFO-OPT,NFO
31302,10558722,41245,NIFTY2280415650CE,NIFTY,0,2022-08-04,15650.0,0.05,50,CE,NFO-OPT,NFO
31303,10558978,41246,NIFTY2280415650PE,NIFTY,0,2022-08-04,15650.0,0.05,50,PE,NFO-OPT,NFO
31304,10559234,41247,NIFTY2280415700CE,NIFTY,0,2022-08-04,15700.0,0.05,50,CE,NFO-OPT,NFO
31305,10562050,41258,NIFTY2280415700PE,NIFTY,0,2022-08-04,15700.0,0.05,50,PE,NFO-OPT,NFO
31306,10562306,41259,NIFTY2280415750CE,NIFTY,0,2022-08-04,15750.0,0.05,50,CE,NFO-OPT,NFO
31307,10562562,41260,NIFTY2280415750PE,NIFTY,0,2022-08-04,15750.0,0.05,50,PE,NFO-OPT,NFO
31308,10568706,41284,NIFTY2280415800CE,NIFTY,0,2022-08-04,15800.0,0.05,50,CE,NFO-OPT,NFO
31309,10568962,41285,NIFTY2280415800PE,NIFTY,0,2022-08-04,15800.0,0.05,50,PE,NFO-OPT,NFO
31310,10569730,41288,NIFTY2280415850CE,NIFTY,0,2022-08-04,15850.0,0.05,50,CE,NFO-OPT,NFO
31311,10569986,41289,NIFTY2280415850PE,NIFTY,0,2022-08-04,15850.0,0.05,50,PE,NFO-OPT,NFO
31312,10570242,41290,NIFTY2280415900CE,NIFTY,0,2022-08-04,15900.0,0.05,50,CE,NFO-OPT,NFO
31313,10571778,41296,NIFTY2280415900PE,NIFTY,0,2022-08-04,15900.0,0.05,50,PE,NFO-OPT,NFO
31314,10572034,41297,NIFTY2280415950CE,NIFTY,0,2022-08-04,15950.0,0.05,50,CE,NFO-OPT,NFO
31315,10572290,41298,NIFTY2280415950PE,NIFTY,0,2022-08-04,15950.0,0.05,50,PE,NFO-OPT,NFO
31316,10572546,41299,NIFTY2280416000CE,NIFTY,0,2022-08-04,16000.0,0.05,50,CE,NFO-OPT,NFO
31317,10574082,41305,NIFTY2280416000PE,NIFTY,0,2022-08-04,16000.0,0.05,50,PE,NFO-OPT,NFO
31318,10574338,41306,NIFTY2280416050CE,NIFTY,0,2022-08-04,16050.0,0.05,50,CE,NFO-OPT,NFO
31319,10574594,41307,NIFTY2280416050PE,NIFTY,0,2022-08-04,16050.0,0.05,50,PE,NFO-OPT,NFO
31320,10579202,41325,NIFTY2280416100CE,NIFTY,0,2022-08-04,16100.0,0.05,50,CE,NFO-OPT,NFO
31321,10579458,41326,NIFTY2280416100PE,NIFTY,0,2022-08-04,16100.0,0.05,50,PE,NFO-OPT,NFO
31322,10579714,41327,NIFTY2280416150CE,NIFTY,0,2022-08-04,16150.0,0.05,50,CE,NFO-OPT,NFO
31323,10580738,41331,NIFTY2280416150PE,NIFTY,0,2022-08-04,16150.0,0.05,50,PE,NFO-OPT,NFO
31324,10580994,41332,NIFTY2280416200CE,NIFTY,0,2022-08-04,16200.0,0.05,50,CE,NFO-OPT,NFO
31325,10581250,41333,NIFTY2280416200PE,NIFTY,0,2022-08-04,16200.0,0.05,50,PE,NFO-OPT,NFO
31326,10581506,41334,NIFTY2280416250CE,NIFTY,0,2022-08-04,16250.0,0.05,50,CE,NFO-OPT,NFO
31327,10581762,41335,NIFTY2280416250PE,NIFTY,0,2022-08-04,16250.0,0.05,50,PE,NFO-OPT,NFO
31328,10582018,41336,NIFTY2280416300CE,NIFTY,0,2022-08-04,16300.0,0.05,50,CE,NFO-OPT,NFO
31329,10582274,41337,NIFTY2280416300PE,NIFTY,0,2022-08-04,16300.0,0.05,50,PE,NFO-OPT,NFO
31330,10583298,41341,NIFTY2280416350CE,NIFTY,0,2022-08-04,16350.0,0.05,50,CE,NFO-OPT,NFO
31331,10583554,41342,NIFTY2280416350PE,NIFTY,0,2022-08-04,16350.0,0.05,50,PE,NFO-OPT,NFO
31332,10583810,41343,NIFTY2280416400CE,NIFTY,0,2022-08-04,16400.0,0.05,50,CE,NFO-OPT,NFO
31333,10584066,41344,NIFTY2280416400PE,NIFTY,0,2022-08-04,16400.0,0.05,50,PE,NFO-OPT,NFO
31334,10584322,41345,NIFTY2280416450CE,NIFTY,0,2022-08-04,16450.0,0.05,50,CE,NFO-OPT,NFO
31335,10585090,41348,NIFTY2280416450PE,NIFTY,0,2022-08-04,16450.0,0.05,50,PE,NFO-OPT,NFO
31336,10585346,41349,NIFTY2280416500CE,NIFTY,0,2022-08-04,16500.0,0.05,50,CE,NFO-OPT,NFO
31337,10588418,41361,NIFTY2280416500PE,NIFTY,0,2022-08-04,16500.0,0.05,50,PE,NFO-OPT,NFO
31338,10588674,41362,NIFTY2280416550CE,NIFTY,0,2022-08-04,16550.0,0.05,50,CE,NFO-OPT,NFO
31339,10588930,41363,NIFTY2280416550PE,NIFTY,0,2022-08-04,16550.0,0.05,50,PE,NFO-OPT,NFO
31340,10589186,41364,NIFTY2280416600CE,NIFTY,0,2022-08-04,16600.0,0.05,50,CE,NFO-OPT,NFO
31341,10589442,41365,NIFTY2280416600PE,NIFTY,0,2022-08-04,16600.0,0.05,50,PE,NFO-OPT,NFO
31342,10589698,41366,NIFTY2280416650CE,NIFTY,0,2022-08-04,16650.0,0.05,50,CE,NFO-OPT,NFO
31343,10589954,41367,NIFTY2280416650PE,NIFTY,0,2022-08-04,16650.0,0.05,50,PE,NFO-OPT,NFO
31344,10590210,41368,NIFTY2280416700CE,NIFTY,0,2022-08-04,16700.0,0.05,50,CE,NFO-OPT,NFO
31345,10592002,41375,NIFTY2280416700PE,NIFTY,0,2022-08-04,16700.0,0.05,50,PE,NFO-OPT,NFO
31346,10592258,41376,NIFTY2280416750CE,NIFTY,0,2022-08-04,16750.0,0.05,50,CE,NFO-OPT,NFO
31347,10593538,41381,NIFTY2280416750PE,NIFTY,0,2022-08-04,16750.0,0.05,50,PE,NFO-OPT,NFO
31348,10593794,41382,NIFTY2280416800CE,NIFTY,0,2022-08-04,16800.0,0.05,50,CE,NFO-OPT,NFO
31349,10595074,41387,NIFTY2280416800PE,NIFTY,0,2022-08-04,16800.0,0.05,50,PE,NFO-OPT,NFO
31350,10596098,41391,NIFTY2280416850CE,NIFTY,0,2022-08-04,16850.0,0.05,50,CE,NFO-OPT,NFO
31351,10596354,41392,NIFTY2280416850PE,NIFTY,0,2022-08-04,16850.0,0.05,50,PE,NFO-OPT,NFO
31352,10596610,41393,NIFTY2280416900CE,NIFTY,0,2022-08-04,16900.0,0.05,50,CE,NFO-OPT,NFO
